DATE_TIME;DRBS_PRESS;NEWK_PRESS
2021-03-14 21:08:00;989.346;1008.720
2021-03-14 21:09:00;989.366;1008.720
2021-03-14 21:10:00;989.366;1008.850
2021-03-14 21:11:00;989.316;1008.720
2021-03-14 21:12:00;989.316;1008.720
2021-03-14 21:13:00;989.296;1008.720
2021-03-14 21:14:00;989.296;1008.720
2021-03-14 21:15:00;989.286;1008.720
2021-03-14 21:16:00;989.286;1008.720
2021-03-14 21:17:00;989.196;1008.720
2021-03-14 21:18:00;989.196;1008.720
2021-03-14 21:19:00;989.196;1008.720
2021-03-14 21:20:00;989.196;1008.720
2021-03-14 21:21:00;989.166;1008.850
2021-03-14 21:22:00;989.166;1008.850
2021-03-14 21:23:00;989.156;1008.850
2021-03-14 21:24:00;989.156;1008.850
2021-03-14 21:25:00;989.196;1008.850
2021-03-14 21:26:00;989.196;1008.980
2021-03-14 21:27:00;989.096;1008.980
2021-03-14 21:28:00;989.096;1008.980
2021-03-14 21:29:00;989.086;1008.980
2021-03-14 21:30:00;989.086;1008.850
2021-03-14 21:31:00;989.036;1008.980
2021-03-14 21:32:00;989.036;1008.980
2021-03-14 21:33:00;989.016;1008.980
2021-03-14 21:34:00;989.016;1008.980
2021-03-14 21:35:00;989.006;1008.980
2021-03-14 21:36:00;989.006;1008.980
2021-03-14 21:37:00;988.986;1008.980
2021-03-14 21:38:00;988.986;1008.980
2021-03-14 21:39:00;989.016;1009.120
2021-03-14 21:40:00;989.016;1008.980
2021-03-14 21:41:00;989.036;1008.980
2021-03-14 21:42:00;989.036;1008.980
2021-03-14 21:43:00;989.056;1008.980
2021-03-14 21:44:00;989.056;1008.980
2021-03-14 21:45:00;988.996;1009.120
2021-03-14 21:46:00;988.996;1009.120
2021-03-14 21:47:00;988.986;1009.120
2021-03-14 21:48:00;988.986;1008.980
2021-03-14 21:49:00;988.976;1009.120
2021-03-14 21:50:00;988.976;1008.980
2021-03-14 21:51:00;988.936;1009.120
2021-03-14 21:52:00;988.936;1008.980
2021-03-14 21:53:00;988.876;1009.120
2021-03-14 21:54:00;988.876;1009.120
2021-03-14 21:55:00;988.856;1009.120
2021-03-14 21:56:00;988.856;1009.120
2021-03-14 21:57:00;988.836;1009.120
2021-03-14 21:58:00;988.836;1009.120
2021-03-14 21:59:00;988.836;1009.120
2021-03-14 22:00:00;988.836;1009.120
2021-03-14 22:01:00;988.756;1009.250
2021-03-14 22:02:00;988.756;1009.250
2021-03-14 22:03:00;988.746;1009.120
2021-03-14 22:04:00;988.746;1009.120
2021-03-14 22:05:00;988.706;1009.120
2021-03-14 22:06:00;988.706;1009.120
2021-03-14 22:07:00;988.776;1008.980
2021-03-14 22:08:00;988.776;1009.120
2021-03-14 22:09:00;988.746;1009.120
2021-03-14 22:10:00;988.746;1009.120
2021-03-14 22:11:00;988.616;1009.250
2021-03-14 22:12:00;988.616;1009.120
2021-03-14 22:13:00;988.676;1009.120
2021-03-14 22:14:00;988.676;1009.120
2021-03-14 22:15:00;988.646;1009.120
2021-03-14 22:16:00;988.646;1009.120
2021-03-14 22:17:00;988.566;1009.250
2021-03-14 22:18:00;988.566;1009.120
2021-03-14 22:19:00;988.606;1009.250
2021-03-14 22:20:00;988.606;1009.250
2021-03-14 22:21:00;988.466;1009.250
2021-03-14 22:22:00;988.466;1009.120
2021-03-14 22:23:00;988.416;1009.250
2021-03-14 22:24:00;988.416;1009.250
2021-03-14 22:25:00;988.426;1009.250
2021-03-14 22:26:00;988.426;1009.250
2021-03-14 22:27:00;988.426;1009.250
2021-03-14 22:28:00;988.426;1009.250
2021-03-14 22:29:00;988.426;1009.380
2021-03-14 22:30:00;988.426;1009.380
2021-03-14 22:31:00;988.386;1009.380
2021-03-14 22:32:00;988.386;1009.380
2021-03-14 22:33:00;988.386;1009.380
2021-03-14 22:34:00;988.386;1009.520
2021-03-14 22:35:00;988.326;1009.520
2021-03-14 22:36:00;988.326;1009.520
2021-03-14 22:37:00;988.336;1009.650
2021-03-14 22:38:00;988.336;1009.650
2021-03-14 22:39:00;988.296;1009.650
2021-03-14 22:40:00;988.296;1009.650
2021-03-14 22:41:00;988.276;1009.780
2021-03-14 22:42:00;988.276;1009.650
2021-03-14 22:43:00;988.266;1009.780
2021-03-14 22:44:00;988.266;1009.780
2021-03-14 22:45:00;988.166;1009.920
2021-03-14 22:46:00;988.166;1009.920
2021-03-14 22:47:00;988.226;1009.920
2021-03-14 22:48:00;988.226;1010.050
2021-03-14 22:49:00;988.166;1010.180
2021-03-14 22:50:00;988.166;1010.180
2021-03-14 22:51:00;988.146;1010.180
2021-03-14 22:52:00;988.146;1010.180
2021-03-14 22:53:00;988.076;1010.180
2021-03-14 22:54:00;988.076;1010.180
2021-03-14 22:55:00;988.116;1010.320
2021-03-14 22:56:00;988.116;1010.320
2021-03-14 22:57:00;988.056;1010.320
2021-03-14 22:58:00;988.056;1010.320
2021-03-14 22:59:00;988.036;1010.450
2021-03-14 23:00:00;988.036;1010.450
2021-03-14 23:01:00;987.986;1010.450
2021-03-14 23:02:00;987.986;1010.580
2021-03-14 23:03:00;987.926;1010.580
2021-03-14 23:04:00;987.926;1010.720
2021-03-14 23:05:00;987.906;1010.720
2021-03-14 23:06:00;987.906;1010.850
2021-03-14 23:07:00;987.816;1010.850
2021-03-14 23:08:00;987.816;1010.980
2021-03-14 23:09:00;987.836;1010.980
2021-03-14 23:10:00;987.836;1010.980
2021-03-14 23:11:00;987.846;1011.120
2021-03-14 23:12:00;987.846;1011.120
2021-03-14 23:13:00;987.826;1011.120
2021-03-14 23:14:00;987.826;1011.120
2021-03-14 23:15:00;987.856;1011.120
2021-03-14 23:16:00;987.856;1011.250
2021-03-14 23:17:00;987.786;1011.250
2021-03-14 23:18:00;987.786;1011.250
2021-03-14 23:19:00;987.726;1011.250
2021-03-14 23:20:00;987.726;1011.250
2021-03-14 23:21:00;987.716;1011.380
2021-03-14 23:22:00;987.716;1011.380
2021-03-14 23:23:00;987.716;1011.520
2021-03-14 23:24:00;987.716;1011.380
2021-03-14 23:25:00;987.716;1011.520
2021-03-14 23:26:00;987.716;1011.520
2021-03-14 23:27:00;987.686;1011.650
2021-03-14 23:28:00;987.686;1011.650
2021-03-14 23:29:00;987.626;1011.780
2021-03-14 23:30:00;987.626;1011.780
2021-03-14 23:31:00;987.626;1011.780
2021-03-14 23:32:00;987.626;1011.780
2021-03-14 23:33:00;987.616;1011.920
2021-03-14 23:34:00;987.616;1011.920
2021-03-14 23:35:00;987.616;1011.780
2021-03-14 23:36:00;987.616;1011.920
2021-03-14 23:37:00;987.576;1011.920
2021-03-14 23:38:00;987.576;1012.050
2021-03-14 23:39:00;987.566;1012.050
2021-03-14 23:40:00;987.566;1012.050
2021-03-14 23:41:00;987.546;1012.050
2021-03-14 23:42:00;987.546;1012.050
2021-03-14 23:43:00;987.546;1012.050
2021-03-14 23:44:00;987.546;1012.180
2021-03-14 23:45:00;987.426;1012.180
2021-03-14 23:46:00;987.426;1012.050
2021-03-14 23:47:00;987.386;1012.180
2021-03-14 23:48:00;987.386;1012.320
2021-03-14 23:49:00;987.326;1012.320
2021-03-14 23:50:00;987.326;1012.320
2021-03-14 23:51:00;987.276;1012.320
2021-03-14 23:52:00;987.276;1012.320
2021-03-14 23:53:00;987.316;1012.320
2021-03-14 23:54:00;987.316;1012.320
2021-03-14 23:55:00;987.296;1012.320
2021-03-14 23:56:00;987.296;1012.450
2021-03-14 23:57:00;987.276;1012.450
2021-03-14 23:58:00;987.276;1012.450
2021-03-14 23:59:00;987.216;   null
2021-03-15 00:00:00;987.216;1012.450
2021-03-15 00:01:00;987.206;1012.580
2021-03-15 00:02:00;987.186;1012.580
2021-03-15 00:03:00;987.166;1012.580
2021-03-15 00:04:00;987.166;   null
2021-03-15 00:05:00;987.166;   null
2021-03-15 00:06:00;987.166;   null
2021-03-15 00:07:00;987.116;   null
2021-03-15 00:08:00;987.116;   null
2021-03-15 00:09:00;987.066;   null
2021-03-15 00:10:00;987.066;   null
2021-03-15 00:11:00;987.046;   null
2021-03-15 00:12:00;987.046;1012.850
2021-03-15 00:13:00;987.046;1012.850
2021-03-15 00:14:00;987.046;1012.850
2021-03-15 00:15:00;986.956;1012.850
2021-03-15 00:16:00;986.956;1012.980
2021-03-15 00:17:00;986.926;1012.980
2021-03-15 00:18:00;986.926;1012.980
2021-03-15 00:19:00;986.866;1013.120
2021-03-15 00:20:00;986.866;1013.120
2021-03-15 00:21:00;986.836;1013.120
2021-03-15 00:22:00;986.836;1013.120
2021-03-15 00:23:00;986.866;1013.250
2021-03-15 00:24:00;986.866;1013.250
2021-03-15 00:25:00;986.846;1013.380
2021-03-15 00:26:00;986.846;1013.380
2021-03-15 00:27:00;986.866;1013.380
2021-03-15 00:28:00;986.866;1013.380
2021-03-15 00:29:00;986.806;1013.380
2021-03-15 00:30:00;986.806;1013.520
2021-03-15 00:31:00;986.786;1013.520
2021-03-15 00:32:00;986.786;1013.520
2021-03-15 00:33:00;986.746;1013.650
2021-03-15 00:34:00;986.746;1013.520
2021-03-15 00:35:00;986.636;1013.650
2021-03-15 00:36:00;986.636;1013.650
2021-03-15 00:37:00;986.596;1013.650
2021-03-15 00:38:00;986.596;1013.650
2021-03-15 00:39:00;986.596;1013.650
2021-03-15 00:40:00;986.596;1013.780
2021-03-15 00:41:00;986.596;1013.780
2021-03-15 00:42:00;986.596;1013.650
2021-03-15 00:43:00;986.486;1013.780
2021-03-15 00:44:00;986.486;1013.650
2021-03-15 00:45:00;986.496;1013.650
2021-03-15 00:46:00;986.496;1013.780
2021-03-15 00:47:00;986.476;1013.780
2021-03-15 00:48:00;986.476;1013.920
2021-03-15 00:49:00;986.446;1013.780
2021-03-15 00:50:00;986.446;1013.920
2021-03-15 00:51:00;986.396;1013.920
2021-03-15 00:52:00;986.396;1013.920
2021-03-15 00:53:00;986.356;1013.920
2021-03-15 00:54:00;986.356;1013.920
2021-03-15 00:55:00;986.366;1013.920
2021-03-15 00:56:00;986.366;1014.050
2021-03-15 00:57:00;986.356;1014.050
2021-03-15 00:58:00;986.356;1014.050
2021-03-15 00:59:00;986.316;1014.050
2021-03-15 01:00:00;986.316;1014.180
2021-03-15 01:01:00;986.276;1014.180
2021-03-15 01:02:00;986.276;1014.180
2021-03-15 01:03:00;986.246;1014.180
2021-03-15 01:04:00;986.246;1014.320
2021-03-15 01:05:00;986.236;1014.180
2021-03-15 01:06:00;986.236;1014.320
2021-03-15 01:07:00;986.266;1014.180
2021-03-15 01:08:00;986.266;1014.180
2021-03-15 01:09:00;986.266;1014.320
2021-03-15 01:10:00;986.266;1014.320
2021-03-15 01:11:00;986.356;1014.320
2021-03-15 01:12:00;986.356;1014.320
2021-03-15 01:13:00;986.316;1014.320
2021-03-15 01:14:00;986.316;1014.450
2021-03-15 01:15:00;986.286;1014.450
2021-03-15 01:16:00;986.286;1014.450
2021-03-15 01:17:00;986.296;1014.450
2021-03-15 01:18:00;986.296;1014.450
2021-03-15 01:19:00;986.206;1014.450
2021-03-15 01:20:00;986.206;1014.580
2021-03-15 01:21:00;986.136;1014.580
2021-03-15 01:22:00;986.136;1014.580
2021-03-15 01:23:00;986.116;1014.580
2021-03-15 01:24:00;986.116;1014.580
2021-03-15 01:25:00;986.126;1014.580
2021-03-15 01:26:00;986.126;1014.720
2021-03-15 01:27:00;986.126;1014.720
2021-03-15 01:28:00;986.126;1014.720
2021-03-15 01:29:00;986.026;1014.720
2021-03-15 01:30:00;986.026;1014.720
2021-03-15 01:31:00;986.026;1014.720
2021-03-15 01:32:00;986.026;1014.850
2021-03-15 01:33:00;985.986;1014.850
2021-03-15 01:34:00;985.986;1014.720
2021-03-15 01:35:00;985.966;1014.720
2021-03-15 01:36:00;985.966;1014.720
2021-03-15 01:37:00;985.946;1014.850
2021-03-15 01:38:00;985.946;1014.850
2021-03-15 01:39:00;985.916;1014.850
2021-03-15 01:40:00;985.916;1014.850
2021-03-15 01:41:00;985.846;1014.850
2021-03-15 01:42:00;985.846;1014.980
2021-03-15 01:43:00;985.796;1014.980
2021-03-15 01:44:00;985.796;1014.980
2021-03-15 01:45:00;985.786;1014.980
2021-03-15 01:46:00;985.786;1014.980
2021-03-15 01:47:00;985.806;1014.850
2021-03-15 01:48:00;985.806;1014.980
2021-03-15 01:49:00;985.726;1014.980
2021-03-15 01:50:00;985.726;1014.980
2021-03-15 01:51:00;985.726;1014.980
2021-03-15 01:52:00;985.726;1015.120
2021-03-15 01:53:00;985.746;1014.980
2021-03-15 01:54:00;985.746;1015.120
2021-03-15 01:55:00;985.716;1015.250
2021-03-15 01:56:00;985.716;1015.250
2021-03-15 01:57:00;985.706;1015.250
2021-03-15 01:58:00;985.706;1015.250
2021-03-15 01:59:00;985.686;1015.250
2021-03-15 02:00:00;985.686;1015.250
2021-03-15 02:01:00;985.646;1015.250
2021-03-15 02:02:00;985.646;1015.250
2021-03-15 02:03:00;985.586;1015.380
2021-03-15 02:04:00;985.586;1015.380
2021-03-15 02:05:00;985.566;1015.380
2021-03-15 02:06:00;985.566;1015.380
2021-03-15 02:07:00;985.526;1015.520
2021-03-15 02:08:00;985.526;1015.520
2021-03-15 02:09:00;985.486;1015.520
2021-03-15 02:10:00;985.446;1015.520
2021-03-15 02:11:00;985.426;1015.520
2021-03-15 02:12:00;985.426;1015.650
2021-03-15 02:13:00;985.436;1015.520
2021-03-15 02:14:00;985.436;1015.650
2021-03-15 02:15:00;985.396;1015.650
2021-03-15 02:16:00;985.396;1015.520
2021-03-15 02:17:00;985.386;1015.650
2021-03-15 02:18:00;985.386;1015.650
2021-03-15 02:19:00;985.326;1015.650
2021-03-15 02:20:00;985.236;1015.650
2021-03-15 02:21:00;985.276;1015.780
2021-03-15 02:22:00;985.276;1015.780
2021-03-15 02:23:00;985.236;1015.780
2021-03-15 02:24:00;985.236;1015.780
2021-03-15 02:25:00;985.236;1015.920
2021-03-15 02:26:00;985.236;1015.780
2021-03-15 02:27:00;985.286;1015.920
2021-03-15 02:28:00;985.286;1015.920
2021-03-15 02:29:00;985.266;1016.050
2021-03-15 02:30:00;985.236;1015.920
2021-03-15 02:31:00;985.236;1016.050
2021-03-15 02:32:00;985.236;1016.050
2021-03-15 02:33:00;985.186;1016.180
2021-03-15 02:34:00;985.186;1016.180
2021-03-15 02:35:00;985.176;1016.180
2021-03-15 02:36:00;985.176;1016.320
2021-03-15 02:37:00;985.106;1016.320
2021-03-15 02:38:00;985.106;1016.320
2021-03-15 02:39:00;985.066;1016.320
2021-03-15 02:40:00;985.066;1016.320
2021-03-15 02:41:00;985.066;1016.320
2021-03-15 02:42:00;985.066;1016.450
2021-03-15 02:43:00;985.066;1016.450
2021-03-15 02:44:00;985.066;1016.320
2021-03-15 02:45:00;985.086;1016.450
2021-03-15 02:46:00;985.086;1016.450
2021-03-15 02:47:00;985.136;1016.450
2021-03-15 02:48:00;985.136;1016.450
2021-03-15 02:49:00;985.186;1016.580
2021-03-15 02:50:00;985.136;1016.580
2021-03-15 02:51:00;985.146;1016.580
2021-03-15 02:52:00;985.146;1016.580
2021-03-15 02:53:00;985.156;1016.720
2021-03-15 02:54:00;985.156;1016.720
2021-03-15 02:55:00;985.136;1016.720
2021-03-15 02:56:00;985.136;1016.720
2021-03-15 02:57:00;985.166;1016.720
2021-03-15 02:58:00;985.166;1016.850
2021-03-15 02:59:00;985.206;1016.720
2021-03-15 03:00:00;985.126;1016.850
2021-03-15 03:01:00;985.126;1016.850
2021-03-15 03:02:00;985.126;1016.850
2021-03-15 03:03:00;985.096;1016.850
2021-03-15 03:04:00;985.096;1016.850
2021-03-15 03:05:00;985.056;1016.980
2021-03-15 03:06:00;985.056;1016.980
2021-03-15 03:07:00;985.046;1016.980
2021-03-15 03:08:00;985.046;1016.980
2021-03-15 03:09:00;985.006;1016.980
2021-03-15 03:10:00;985.006;1017.120
2021-03-15 03:11:00;984.966;1016.980
2021-03-15 03:12:00;984.966;1017.120
2021-03-15 03:13:00;985.026;1017.120
2021-03-15 03:14:00;985.026;1017.250
2021-03-15 03:15:00;984.986;1017.250
2021-03-15 03:16:00;984.986;1017.250
2021-03-15 03:17:00;984.976;1017.250
2021-03-15 03:18:00;984.976;1017.250
2021-03-15 03:19:00;985.066;1017.120
2021-03-15 03:20:00;985.066;1017.250
2021-03-15 03:21:00;985.086;1017.120
2021-03-15 03:22:00;985.086;1017.250
2021-03-15 03:23:00;985.096;1017.250
2021-03-15 03:24:00;985.096;1017.380
2021-03-15 03:25:00;985.066;1017.380
2021-03-15 03:26:00;985.066;1017.250
2021-03-15 03:27:00;985.056;1017.250
2021-03-15 03:28:00;985.056;1017.380
2021-03-15 03:29:00;984.966;1017.380
2021-03-15 03:30:00;984.966;1017.380
2021-03-15 03:31:00;985.046;1017.520
2021-03-15 03:32:00;985.046;1017.520
2021-03-15 03:33:00;985.036;1017.650
2021-03-15 03:34:00;985.036;1017.650
2021-03-15 03:35:00;985.016;1017.650
2021-03-15 03:36:00;985.016;1017.650
2021-03-15 03:37:00;985.076;1017.780
2021-03-15 03:38:00;985.076;1017.780
2021-03-15 03:39:00;985.066;1017.780
2021-03-15 03:40:00;985.066;1017.780
2021-03-15 03:41:00;985.116;1017.780
2021-03-15 03:42:00;985.116;1017.780
2021-03-15 03:43:00;985.016;1017.780
2021-03-15 03:44:00;985.016;1017.780
2021-03-15 03:45:00;985.066;1017.780
2021-03-15 03:46:00;985.066;1017.780
2021-03-15 03:47:00;985.086;1017.780
2021-03-15 03:48:00;985.086;1017.780
2021-03-15 03:49:00;985.016;1017.780
2021-03-15 03:50:00;985.016;1017.780
2021-03-15 03:51:00;985.106;1017.780
2021-03-15 03:52:00;985.106;1017.780
2021-03-15 03:53:00;985.116;1017.780
2021-03-15 03:54:00;985.116;1017.780
2021-03-15 03:55:00;985.126;1017.780
2021-03-15 03:56:00;985.126;1017.780
2021-03-15 03:57:00;985.126;1017.780
2021-03-15 03:58:00;985.126;1017.780
2021-03-15 03:59:00;985.086;1017.780
2021-03-15 04:00:00;985.086;1017.780
2021-03-15 04:01:00;985.146;1017.780
2021-03-15 04:02:00;985.146;1017.780
2021-03-15 04:03:00;985.176;1017.780
2021-03-15 04:04:00;985.176;1017.780
2021-03-15 04:05:00;985.176;1017.780
2021-03-15 04:06:00;985.176;1017.920
2021-03-15 04:07:00;985.246;1017.920
2021-03-15 04:08:00;985.246;1017.920
2021-03-15 04:09:00;985.246;1017.920
2021-03-15 04:10:00;985.246;1017.920
2021-03-15 04:11:00;985.266;1017.920
2021-03-15 04:12:00;985.266;1017.920
2021-03-15 04:13:00;985.306;1017.920
2021-03-15 04:14:00;985.306;1017.920
2021-03-15 04:15:00;985.356;1017.920
2021-03-15 04:16:00;985.356;1017.920
2021-03-15 04:17:00;985.376;1017.920
2021-03-15 04:18:00;985.376;1017.920
2021-03-15 04:19:00;985.366;1018.050
2021-03-15 04:20:00;985.366;1018.050
2021-03-15 04:21:00;985.386;1018.050
2021-03-15 04:22:00;985.386;1018.050
2021-03-15 04:23:00;985.386;1018.050
2021-03-15 04:24:00;985.386;1018.050
2021-03-15 04:25:00;985.286;1018.050
2021-03-15 04:26:00;985.286;1018.050
2021-03-15 04:27:00;985.336;1018.050
2021-03-15 04:28:00;985.336;1018.050
2021-03-15 04:29:00;985.366;1018.050
2021-03-15 04:30:00;985.366;1018.050
2021-03-15 04:31:00;985.406;1018.180
2021-03-15 04:32:00;985.406;1018.050
2021-03-15 04:33:00;985.486;1018.050
2021-03-15 04:34:00;985.486;1018.050
2021-03-15 04:35:00;985.426;1017.920
2021-03-15 04:36:00;985.426;1018.050
2021-03-15 04:37:00;985.436;1018.050
2021-03-15 04:38:00;985.436;1018.050
2021-03-15 04:39:00;985.496;1018.050
2021-03-15 04:40:00;985.496;1018.180
2021-03-15 04:41:00;985.466;1018.180
2021-03-15 04:42:00;985.466;1018.180
2021-03-15 04:43:00;985.576;1018.320
2021-03-15 04:44:00;985.576;1018.320
2021-03-15 04:45:00;985.666;1018.180
2021-03-15 04:46:00;985.666;1018.180
2021-03-15 04:47:00;985.656;1018.180
2021-03-15 04:48:00;985.656;1018.180
2021-03-15 04:49:00;985.656;1018.320
2021-03-15 04:50:00;985.656;1018.320
2021-03-15 04:51:00;985.686;1018.180
2021-03-15 04:52:00;985.686;1018.320
2021-03-15 04:53:00;985.646;1018.180
2021-03-15 04:54:00;985.646;1018.320
2021-03-15 04:55:00;985.706;1018.180
2021-03-15 04:56:00;985.706;1018.320
2021-03-15 04:57:00;985.726;1018.320
2021-03-15 04:58:00;985.726;1018.320
2021-03-15 04:59:00;985.726;1018.450
2021-03-15 05:00:00;985.726;1018.320
2021-03-15 05:01:00;985.756;1018.320
2021-03-15 05:02:00;985.756;1018.320
2021-03-15 05:03:00;985.766;1018.450
2021-03-15 05:04:00;985.766;1018.450
2021-03-15 05:05:00;985.786;1018.320
2021-03-15 05:06:00;985.786;1018.320
2021-03-15 05:07:00;985.836;1018.450
2021-03-15 05:08:00;985.836;1018.450
2021-03-15 05:09:00;985.856;1018.320
2021-03-15 05:10:00;985.856;1018.450
2021-03-15 05:11:00;985.866;1018.450
2021-03-15 05:12:00;985.866;1018.580
2021-03-15 05:13:00;985.906;1018.450
2021-03-15 05:14:00;985.906;1018.580
2021-03-15 05:15:00;985.976;1018.580
2021-03-15 05:16:00;985.976;1018.580
2021-03-15 05:17:00;985.986;1018.580
2021-03-15 05:18:00;985.986;1018.580
2021-03-15 05:19:00;986.016;1018.450
2021-03-15 05:20:00;986.016;1018.580
2021-03-15 05:21:00;985.936;1018.580
2021-03-15 05:22:00;985.936;1018.580
2021-03-15 05:23:00;985.946;1018.580
2021-03-15 05:24:00;985.946;1018.580
2021-03-15 05:25:00;986.036;1018.720
2021-03-15 05:26:00;986.036;1018.720
2021-03-15 05:27:00;986.026;1018.720
2021-03-15 05:28:00;986.026;1018.720
2021-03-15 05:29:00;986.006;1018.720
2021-03-15 05:30:00;986.006;1018.720
2021-03-15 05:31:00;986.006;1018.720
2021-03-15 05:32:00;986.006;1018.720
2021-03-15 05:33:00;986.006;1018.720
2021-03-15 05:34:00;986.006;1018.850
2021-03-15 05:35:00;986.006;1018.850
2021-03-15 05:36:00;986.006;1018.850
2021-03-15 05:37:00;986.056;1018.850
2021-03-15 05:38:00;986.056;1018.850
2021-03-15 05:39:00;986.036;1018.850
2021-03-15 05:40:00;986.036;1018.980
2021-03-15 05:41:00;986.136;1018.980
2021-03-15 05:42:00;986.136;1018.980
2021-03-15 05:43:00;986.126;1018.980
2021-03-15 05:44:00;986.126;1018.980
2021-03-15 05:45:00;986.246;1018.980
2021-03-15 05:46:00;986.246;1018.980
2021-03-15 05:47:00;986.236;1018.980
2021-03-15 05:48:00;986.236;1018.980
2021-03-15 05:49:00;986.276;1018.980
2021-03-15 05:50:00;986.276;1018.980
2021-03-15 05:51:00;986.266;1018.980
2021-03-15 05:52:00;986.266;1019.120
2021-03-15 05:53:00;986.346;1018.980
2021-03-15 05:54:00;986.346;1019.120
2021-03-15 05:55:00;986.316;1019.120
2021-03-15 05:56:00;986.316;1019.120
2021-03-15 05:57:00;986.396;1019.120
2021-03-15 05:58:00;986.396;1019.120
2021-03-15 05:59:00;986.356;1019.250
2021-03-15 06:00:00;986.356;1019.250
2021-03-15 06:01:00;986.396;1019.250
2021-03-15 06:02:00;986.396;1019.250
2021-03-15 06:03:00;986.436;1019.380
2021-03-15 06:04:00;986.436;1019.250
2021-03-15 06:05:00;986.486;1019.380
2021-03-15 06:06:00;986.486;1019.380
2021-03-15 06:07:00;986.496;1019.380
2021-03-15 06:08:00;986.496;1019.380
2021-03-15 06:09:00;986.526;1019.380
2021-03-15 06:10:00;986.526;1019.380
2021-03-15 06:11:00;986.566;1019.520
2021-03-15 06:12:00;986.566;1019.380
2021-03-15 06:13:00;986.586;1019.380
2021-03-15 06:14:00;986.586;1019.380
2021-03-15 06:15:00;986.606;1019.380
2021-03-15 06:16:00;986.606;1019.380
2021-03-15 06:17:00;986.656;1019.380
2021-03-15 06:18:00;986.656;1019.380
2021-03-15 06:19:00;986.706;1019.380
2021-03-15 06:20:00;986.706;1019.520
2021-03-15 06:21:00;986.736;1019.520
2021-03-15 06:22:00;986.736;1019.520
2021-03-15 06:23:00;986.756;1019.520
2021-03-15 06:24:00;986.756;1019.520
2021-03-15 06:25:00;986.776;1019.520
2021-03-15 06:26:00;986.776;1019.520
2021-03-15 06:27:00;986.786;1019.520
2021-03-15 06:28:00;986.786;1019.520
2021-03-15 06:29:00;986.816;1019.520
2021-03-15 06:30:00;986.816;1019.520
2021-03-15 06:31:00;986.826;1019.520
2021-03-15 06:32:00;986.826;1019.520
2021-03-15 06:33:00;986.836;1019.520
2021-03-15 06:34:00;986.836;1019.520
2021-03-15 06:35:00;986.876;1019.520
2021-03-15 06:36:00;986.876;1019.520
2021-03-15 06:37:00;986.916;1019.520
2021-03-15 06:38:00;986.916;1019.520
2021-03-15 06:39:00;986.896;1019.650
2021-03-15 06:40:00;986.896;1019.650
2021-03-15 06:41:00;986.956;1019.650
2021-03-15 06:42:00;986.956;1019.520
2021-03-15 06:43:00;986.916;1019.650
2021-03-15 06:44:00;986.916;1019.650
2021-03-15 06:45:00;986.896;1019.650
2021-03-15 06:46:00;986.896;1019.650
2021-03-15 06:47:00;986.956;1019.650
2021-03-15 06:48:00;986.956;1019.650
2021-03-15 06:49:00;986.976;1019.650
2021-03-15 06:50:00;986.976;1019.650
2021-03-15 06:51:00;987.056;1019.780
2021-03-15 06:52:00;987.056;1019.780
2021-03-15 06:53:00;987.106;1019.780
2021-03-15 06:54:00;987.106;1019.780
2021-03-15 06:55:00;987.126;1019.780
2021-03-15 06:56:00;987.126;1019.780
2021-03-15 06:57:00;987.186;1019.780
2021-03-15 06:58:00;987.186;1019.920
2021-03-15 06:59:00;987.196;1019.920
2021-03-15 07:00:00;987.196;1019.920
2021-03-15 07:01:00;987.226;1019.920
2021-03-15 07:02:00;987.226;1019.920
2021-03-15 07:03:00;987.266;1019.920
2021-03-15 07:04:00;987.266;1019.920
2021-03-15 07:05:00;987.336;1019.920
2021-03-15 07:06:00;987.336;1019.920
2021-03-15 07:07:00;987.346;1019.920
2021-03-15 07:08:00;987.346;1019.920
2021-03-15 07:09:00;987.416;1019.920
2021-03-15 07:10:00;987.416;1019.920
2021-03-15 07:11:00;987.476;1019.920
2021-03-15 07:12:00;987.476;1019.920
2021-03-15 07:13:00;987.476;1019.920
2021-03-15 07:14:00;987.476;1019.920
2021-03-15 07:15:00;987.516;1020.050
2021-03-15 07:16:00;987.516;1020.050
2021-03-15 07:17:00;987.536;1020.050
2021-03-15 07:18:00;987.536;1019.920
2021-03-15 07:19:00;987.576;1019.920
2021-03-15 07:20:00;987.576;1019.920
2021-03-15 07:21:00;987.596;1019.920
2021-03-15 07:22:00;987.596;1019.920
2021-03-15 07:23:00;987.636;1019.920
2021-03-15 07:24:00;987.636;1019.920
2021-03-15 07:25:00;987.656;1019.920
2021-03-15 07:26:00;987.656;1020.050
2021-03-15 07:27:00;987.736;1020.050
2021-03-15 07:28:00;987.736;1020.050
2021-03-15 07:29:00;987.776;1020.050
2021-03-15 07:30:00;987.776;1020.050
2021-03-15 07:31:00;987.836;1020.050
2021-03-15 07:32:00;987.836;1020.050
2021-03-15 07:33:00;987.826;1020.050
2021-03-15 07:34:00;987.826;1020.180
2021-03-15 07:35:00;987.836;1020.180
2021-03-15 07:36:00;987.836;1020.180
2021-03-15 07:37:00;987.856;1020.050
2021-03-15 07:38:00;987.856;1020.050
2021-03-15 07:39:00;987.886;1020.180
2021-03-15 07:40:00;987.886;1020.050
2021-03-15 07:41:00;987.886;1020.050
2021-03-15 07:42:00;987.886;1020.180
