DATE_TIME;DRBS;NEWK
2021-03-17 17:05:00;106.433; 98.510
2021-03-17 17:06:00;100.300; 99.650
2021-03-17 17:07:00;103.333; 98.440
2021-03-17 17:08:00;104.767; 95.820
2021-03-17 17:09:00;101.617; 95.600
2021-03-17 17:10:00;104.050; 98.650
2021-03-17 17:11:00;103.900; 97.010
2021-03-17 17:12:00;102.433;101.360
2021-03-17 17:13:00;103.550; 98.210
2021-03-17 17:14:00;104.917; 99.810
2021-03-17 17:15:00;105.600; 98.250
2021-03-17 17:16:00;104.033; 98.370
2021-03-17 17:17:00;100.533; 96.800
2021-03-17 17:18:00;101.483;100.210
2021-03-17 17:19:00;103.867; 99.390
2021-03-17 17:20:00;103.950; 97.070
2021-03-17 17:21:00;102.433; 98.450
2021-03-17 17:22:00;101.117;100.310
2021-03-17 17:23:00;103.000; 97.840
2021-03-17 17:24:00;100.500; 99.030
2021-03-17 17:25:00;106.467;100.590
2021-03-17 17:26:00;105.583; 97.310
2021-03-17 17:27:00;104.117;100.570
2021-03-17 17:28:00;103.667; 94.920
2021-03-17 17:29:00;102.967;101.400
2021-03-17 17:30:00;104.050; 98.470
2021-03-17 17:31:00;103.300; 99.510
2021-03-17 17:32:00;105.317; 98.710
2021-03-17 17:33:00;102.967; 94.620
2021-03-17 17:34:00;102.333; 97.330
2021-03-17 17:35:00;105.700; 96.570
2021-03-17 17:36:00;106.017; 96.890
2021-03-17 17:37:00;106.467; 97.160
2021-03-17 17:38:00;104.617; 97.220
2021-03-17 17:39:00;103.900;103.400
2021-03-17 17:40:00;100.600;100.510
2021-03-17 17:41:00;100.117; 96.100
2021-03-17 17:42:00;104.733;100.000
2021-03-17 17:43:00;103.783; 98.450
2021-03-17 17:44:00;103.783; 97.450
2021-03-17 17:45:00;101.200; 99.070
2021-03-17 17:46:00;100.017;100.800
2021-03-17 17:47:00;103.000; 97.250
2021-03-17 17:48:00;102.633; 99.870
2021-03-17 17:49:00; 98.250;100.530
2021-03-17 17:50:00;108.183;101.430
2021-03-17 17:51:00; 99.233; 99.270
2021-03-17 17:52:00;102.383; 95.300
2021-03-17 17:53:00;100.250; 97.560
2021-03-17 17:54:00;101.067; 96.590
2021-03-17 17:55:00;102.850; 98.710
2021-03-17 17:56:00;103.083;101.090
2021-03-17 17:57:00;101.750;102.330
2021-03-17 17:58:00;103.183;103.340
2021-03-17 17:59:00; 99.667; 97.920
2021-03-17 18:00:00;101.533; 99.470
2021-03-17 18:01:00;101.317; 96.540
2021-03-17 18:02:00;103.217;100.120
2021-03-17 18:03:00; 98.233;100.840
2021-03-17 18:04:00;102.483; 96.890
2021-03-17 18:05:00;101.417; 98.830
2021-03-17 18:06:00; 99.800; 96.180
2021-03-17 18:07:00;100.067; 98.900
2021-03-17 18:08:00;101.700;100.100
2021-03-17 18:09:00;104.400;101.630
2021-03-17 18:10:00;100.350;101.810
2021-03-17 18:11:00;100.917; 97.100
2021-03-17 18:12:00;103.017;101.550
2021-03-17 18:13:00;104.650; 99.810
2021-03-17 18:14:00; 99.150; 98.280
2021-03-17 18:15:00;102.967; 98.830
2021-03-17 18:16:00;102.867;100.270
2021-03-17 18:17:00;100.933;100.960
2021-03-17 18:18:00; 99.450; 98.310
2021-03-17 18:19:00;104.000; 99.740
2021-03-17 18:20:00;102.583;101.450
2021-03-17 18:21:00;103.867;100.480
2021-03-17 18:22:00;101.967;100.210
2021-03-17 18:23:00;104.483; 99.300
2021-03-17 18:24:00;107.983; 99.590
2021-03-17 18:25:00;101.783; 97.840
2021-03-17 18:26:00;101.817;100.060
2021-03-17 18:27:00;103.283; 96.850
2021-03-17 18:28:00;101.683; 98.300
2021-03-17 18:29:00;101.617;103.080
2021-03-17 18:30:00;100.700; 98.950
2021-03-17 18:31:00; 97.150; 96.360
2021-03-17 18:32:00;100.833; 98.340
2021-03-17 18:33:00;103.750; 96.710
2021-03-17 18:34:00; 98.550;101.220
2021-03-17 18:35:00;101.383; 96.120
2021-03-17 18:36:00;101.750; 99.530
2021-03-17 18:37:00; 99.300; 96.190
2021-03-17 18:38:00;100.850; 98.030
2021-03-17 18:39:00;101.867;104.340
2021-03-17 18:40:00;102.600; 97.590
2021-03-17 18:41:00;100.433;100.030
2021-03-17 18:42:00;100.483; 98.720
2021-03-17 18:43:00;102.500;101.990
2021-03-17 18:44:00;101.000; 99.570
2021-03-17 18:45:00;105.033;102.330
2021-03-17 18:46:00;101.967; 99.180
2021-03-17 18:47:00;102.367; 99.010
2021-03-17 18:48:00;103.217; 99.310
2021-03-17 18:49:00;100.817; 99.450
2021-03-17 18:50:00;103.233;101.070
2021-03-17 18:51:00;100.217; 98.630
2021-03-17 18:52:00;101.783;102.540
2021-03-17 18:53:00;100.850; 99.780
2021-03-17 18:54:00; 99.967; 98.190
2021-03-17 18:55:00;102.217; 98.720
2021-03-17 18:56:00; 99.250; 99.340
2021-03-17 18:57:00;101.833; 98.300
2021-03-17 18:58:00;102.367;103.960
2021-03-17 18:59:00;102.733; 97.530
2021-03-17 19:00:00;102.333;101.780
2021-03-17 19:01:00;105.733; 96.380
2021-03-17 19:02:00;100.633;100.860
2021-03-17 19:03:00; 98.817;102.450
2021-03-17 19:04:00;101.450;102.300
2021-03-17 19:05:00;101.733;100.150
2021-03-17 19:06:00;103.100;100.300
2021-03-17 19:07:00;101.967; 96.800
2021-03-17 19:08:00; 99.600;100.480
2021-03-17 19:09:00;102.783; 98.750
2021-03-17 19:10:00;106.033; 98.530
2021-03-17 19:11:00; 97.183; 99.060
2021-03-17 19:12:00;100.400;102.580
2021-03-17 19:13:00;104.117; 98.190
2021-03-17 19:14:00;100.800;100.280
2021-03-17 19:15:00;100.567; 99.900
2021-03-17 19:16:00;102.467; 99.560
2021-03-17 19:17:00;104.150;102.250
2021-03-17 19:18:00;104.350; 98.360
2021-03-17 19:19:00;101.083;101.210
2021-03-17 19:20:00;104.250; 99.920
2021-03-17 19:21:00;101.250;102.840
2021-03-17 19:22:00;101.517;101.990
2021-03-17 19:23:00;101.367;101.340
2021-03-17 19:24:00;101.417;103.110
2021-03-17 19:25:00;103.367; 98.600
2021-03-17 19:26:00;100.183; 96.950
2021-03-17 19:27:00;103.067; 98.900
2021-03-17 19:28:00; 98.750;101.270
2021-03-17 19:29:00;100.983; 97.130
2021-03-17 19:30:00;102.167; 95.980
2021-03-17 19:31:00;104.017;100.950
2021-03-17 19:32:00;103.300; 97.690
2021-03-17 19:33:00;101.983; 97.450
2021-03-17 19:34:00;106.883; 97.980
2021-03-17 19:35:00;106.417;100.740
2021-03-17 19:36:00;102.450;100.810
2021-03-17 19:37:00;100.667; 96.750
2021-03-17 19:38:00; 98.400;101.270
2021-03-17 19:39:00; 98.083; 97.950
2021-03-17 19:40:00;101.683;102.130
2021-03-17 19:41:00;100.333;101.130
2021-03-17 19:42:00;104.700;100.030
2021-03-17 19:43:00;100.050; 99.920
2021-03-17 19:44:00;102.633; 99.090
2021-03-17 19:45:00;101.350;100.160
2021-03-17 19:46:00;101.767; 96.470
2021-03-17 19:47:00;104.317;100.570
2021-03-17 19:48:00;101.317; 97.660
2021-03-17 19:49:00;101.633;100.920
2021-03-17 19:50:00;102.400;100.930
2021-03-17 19:51:00;101.750;100.920
2021-03-17 19:52:00;101.983; 98.060
2021-03-17 19:53:00;101.050;100.510
2021-03-17 19:54:00; 97.233; 99.500
2021-03-17 19:55:00; 98.583;101.650
2021-03-17 19:56:00;102.650; 98.280
2021-03-17 19:57:00;101.467; 95.410
2021-03-17 19:58:00;100.750;101.220
2021-03-17 19:59:00; 97.983; 98.590
2021-03-17 20:00:00;103.783;100.830
2021-03-17 20:01:00;104.050; 98.070
2021-03-17 20:02:00;100.850; 99.370
2021-03-17 20:03:00;103.633; 96.780
2021-03-17 20:04:00; 99.483; 99.980
2021-03-17 20:05:00;102.767;100.370
2021-03-17 20:06:00;103.617; 94.180
2021-03-17 20:07:00;103.033; 98.090
2021-03-17 20:08:00;100.950; 98.060
2021-03-17 20:09:00; 97.033;103.040
2021-03-17 20:10:00;100.433; 97.950
2021-03-17 20:11:00;105.550;101.740
2021-03-17 20:12:00;103.233;102.780
2021-03-17 20:13:00;100.800;102.390
2021-03-17 20:14:00; 99.300;102.240
2021-03-17 20:15:00; 98.700;100.130
2021-03-17 20:16:00;104.117;100.060
2021-03-17 20:17:00;106.100; 96.850
2021-03-17 20:18:00; 98.467; 97.360
2021-03-17 20:19:00;102.050;103.600
2021-03-17 20:20:00;101.133;100.220
2021-03-17 20:21:00;103.000; 98.160
2021-03-17 20:22:00;103.717;100.180
2021-03-17 20:23:00;105.250;101.920
2021-03-17 20:24:00; 99.350; 99.400
2021-03-17 20:25:00;102.383; 98.270
2021-03-17 20:26:00;101.467;100.030
2021-03-17 20:27:00;101.683; 99.810
2021-03-17 20:28:00;100.800;101.040
2021-03-17 20:29:00;104.183;101.450
2021-03-17 20:30:00;103.433; 98.690
2021-03-17 20:31:00;103.583; 98.750
2021-03-17 20:32:00;101.283;100.070
2021-03-17 20:33:00;104.017; 99.920
2021-03-17 20:34:00;101.667; 99.890
2021-03-17 20:35:00; 99.700;102.930
2021-03-17 20:36:00;102.817;100.030
2021-03-17 20:37:00;103.517; 97.970
2021-03-17 20:38:00; 99.983; 98.300
2021-03-17 20:39:00;101.333;100.510
2021-03-17 20:40:00;100.183; 96.940
2021-03-17 20:41:00;100.683; 97.570
2021-03-17 20:42:00;107.500;100.810
2021-03-17 20:43:00;101.967; 99.100
2021-03-17 20:44:00;101.983; 99.660
2021-03-17 20:45:00;100.350;100.450
2021-03-17 20:46:00; 97.033; 96.620
2021-03-17 20:47:00;100.967; 97.160
2021-03-17 20:48:00;100.933;102.630
2021-03-17 20:49:00;102.233;100.180
2021-03-17 20:50:00;102.600;102.080
2021-03-17 20:51:00; 99.533; 96.650
2021-03-17 20:52:00; 99.600; 99.280
2021-03-17 20:53:00; 98.867; 98.510
2021-03-17 20:54:00;100.667; 97.030
2021-03-17 20:55:00;102.167;100.220
2021-03-17 20:56:00;100.950; 98.750
2021-03-17 20:57:00;101.283; 99.600
2021-03-17 20:58:00;100.533; 99.240
2021-03-17 20:59:00;102.383; 97.600
2021-03-17 21:00:00;102.317; 98.950
2021-03-17 21:01:00;100.233;100.990
2021-03-17 21:02:00;101.550; 97.010
2021-03-17 21:03:00;104.267; 98.750
2021-03-17 21:04:00; 98.667; 97.600
2021-03-17 21:05:00;101.483;101.550
2021-03-17 21:06:00;101.400; 97.620
2021-03-17 21:07:00; 99.300; 96.320
2021-03-17 21:08:00;100.000; 97.440
2021-03-17 21:09:00;102.117;100.270
2021-03-17 21:10:00;102.067;100.780
2021-03-17 21:11:00;101.050; 98.240
2021-03-17 21:12:00; 97.917;100.560
2021-03-17 21:13:00; 97.100; 98.090
2021-03-17 21:14:00;103.450;102.330
2021-03-17 21:15:00;103.033;101.180
2021-03-17 21:16:00; 97.833; 95.570
2021-03-17 21:17:00;101.000; 98.940
2021-03-17 21:18:00;100.967; 98.180
2021-03-17 21:19:00; 99.267; 99.710
2021-03-17 21:20:00;101.950; 95.880
2021-03-17 21:21:00;103.033; 99.360
2021-03-17 21:22:00;102.033; 97.980
2021-03-17 21:23:00;101.900;100.710
2021-03-17 21:24:00;102.500; 99.480
2021-03-17 21:25:00;101.183; 98.950
2021-03-17 21:26:00;109.050; 98.970
2021-03-17 21:27:00;100.067; 97.860
2021-03-17 21:28:00;102.300; 95.660
2021-03-17 21:29:00;101.100; 98.660
2021-03-17 21:30:00;103.367;100.800
2021-03-17 21:31:00; 98.300; 99.720
2021-03-17 21:32:00;102.183; 97.680
2021-03-17 21:33:00;102.650;101.660
2021-03-17 21:34:00;100.650; 98.530
2021-03-17 21:35:00;103.783; 97.840
2021-03-17 21:36:00;103.150; 95.510
2021-03-17 21:37:00;102.900;102.860
2021-03-17 21:38:00;103.283; 99.540
2021-03-17 21:39:00; 99.633; 99.770
2021-03-17 21:40:00;100.200; 99.720
2021-03-17 21:41:00;102.217;101.460
2021-03-17 21:42:00;104.417;102.890
2021-03-17 21:43:00;103.833; 97.530
2021-03-17 21:44:00; 99.950; 97.710
2021-03-17 21:45:00;103.900; 97.970
2021-03-17 21:46:00;102.750; 99.920
2021-03-17 21:47:00;102.383; 98.400
2021-03-17 21:48:00;100.300;100.590
2021-03-17 21:49:00;102.200; 95.790
2021-03-17 21:50:00;103.167; 97.100
2021-03-17 21:51:00;100.617; 96.880
2021-03-17 21:52:00; 99.667;100.950
2021-03-17 21:53:00;104.300; 98.120
2021-03-17 21:54:00;101.700; 95.940
2021-03-17 21:55:00;105.467; 96.300
2021-03-17 21:56:00;102.600; 97.690
2021-03-17 21:57:00;100.750;100.950
2021-03-17 21:58:00;104.750; 99.510
2021-03-17 21:59:00;104.250; 99.480
2021-03-17 22:00:00;100.383; 98.950
2021-03-17 22:01:00;103.800;100.480
2021-03-17 22:02:00;100.200;100.710
2021-03-17 22:03:00;100.483; 98.830
2021-03-17 22:04:00;100.750; 99.660
2021-03-17 22:05:00;102.767; 99.510
2021-03-17 22:06:00;101.900;101.150
2021-03-17 22:07:00;100.333; 99.030
2021-03-17 22:08:00;102.033;100.300
2021-03-17 22:09:00; 99.650; 98.010
2021-03-17 22:10:00; 99.767; 97.740
2021-03-17 22:11:00;103.833;100.620
2021-03-17 22:12:00;104.367; 99.480
2021-03-17 22:13:00;103.600; 97.270
2021-03-17 22:14:00;103.650; 97.380
2021-03-17 22:15:00;104.367;102.300
2021-03-17 22:16:00;100.283;100.220
2021-03-17 22:17:00;102.950;102.950
2021-03-17 22:18:00;100.400; 94.620
2021-03-17 22:19:00;101.417;102.040
2021-03-17 22:20:00; 99.300; 96.630
2021-03-17 22:21:00;106.050;101.990
2021-03-17 22:22:00;102.400; 98.280
2021-03-17 22:23:00;100.200; 99.070
2021-03-17 22:24:00; 99.967; 97.560
2021-03-17 22:25:00;100.983;101.210
2021-03-17 22:26:00;101.667; 96.920
2021-03-17 22:27:00; 99.983; 97.680
2021-03-17 22:28:00;101.633;103.770
2021-03-17 22:29:00; 99.200; 96.280
2021-03-17 22:30:00;100.067;102.190
2021-03-17 22:31:00;102.783; 97.340
2021-03-17 22:32:00;101.117;100.030
2021-03-17 22:33:00;103.350;102.050
2021-03-17 22:34:00;100.917; 99.540
2021-03-17 22:35:00;100.667; 96.470
2021-03-17 22:36:00;101.250; 97.100
2021-03-17 22:37:00;102.150; 98.530
2021-03-17 22:38:00;105.283; 99.430
2021-03-17 22:39:00;104.467; 98.160
2021-03-17 22:40:00; 99.367; 98.780
2021-03-17 22:41:00;102.600; 99.130
2021-03-17 22:42:00;101.767; 98.950
2021-03-17 22:43:00;103.917;100.600
2021-03-17 22:44:00;105.633; 96.880
2021-03-17 22:45:00;103.133;100.510
2021-03-17 22:46:00;102.050; 97.030
2021-03-17 22:47:00;103.167; 99.650
2021-03-17 22:48:00;101.917; 98.390
2021-03-17 22:49:00; 98.833; 98.130
2021-03-17 22:50:00; 98.867; 97.870
2021-03-17 22:51:00;102.783;100.220
2021-03-17 22:52:00;101.217;101.920
2021-03-17 22:53:00;103.283; 99.130
2021-03-17 22:54:00;105.167;101.300
2021-03-17 22:55:00;102.100;100.030
2021-03-17 22:56:00;100.017; 98.970
2021-03-17 22:57:00; 99.767;101.360
2021-03-17 22:58:00;103.583;100.960
2021-03-17 22:59:00;102.350; 98.680
2021-03-17 23:00:00;103.333; 96.500
2021-03-17 23:01:00;105.600;100.510
2021-03-17 23:02:00;101.067; 96.320
2021-03-17 23:03:00;101.933; 97.940
2021-03-17 23:04:00; 96.267;100.660
2021-03-17 23:05:00; 98.883; 95.450
2021-03-17 23:06:00; 99.850; 95.540
2021-03-17 23:07:00;100.300; 97.890
2021-03-17 23:08:00;103.217; 97.720
2021-03-17 23:09:00;103.367;100.310
2021-03-17 23:10:00;103.333; 99.150
2021-03-17 23:11:00;104.367; 93.880
2021-03-17 23:12:00;101.033; 97.720
2021-03-17 23:13:00;100.233;103.770
2021-03-17 23:14:00;101.450;101.090
2021-03-17 23:15:00;103.283; 99.710
2021-03-17 23:16:00;100.050; 99.920
2021-03-17 23:17:00;102.900; 98.250
2021-03-17 23:18:00;103.433; 98.360
2021-03-17 23:19:00;104.450;100.460
2021-03-17 23:20:00;103.350; 97.560
2021-03-17 23:21:00;101.283; 96.660
2021-03-17 23:22:00;104.967; 97.810
2021-03-17 23:23:00;101.700; 97.690
2021-03-17 23:24:00;102.333;100.040
2021-03-17 23:25:00;100.183;101.220
2021-03-17 23:26:00; 95.833; 98.370
2021-03-17 23:27:00;106.383;100.950
2021-03-17 23:28:00;103.067;100.810
2021-03-17 23:29:00; 99.967; 95.790
2021-03-17 23:30:00;100.700; 98.220
2021-03-17 23:31:00; 98.333;100.030
2021-03-17 23:32:00;101.783; 98.770
2021-03-17 23:33:00;101.483; 98.830
2021-03-17 23:34:00;102.533; 98.360
2021-03-17 23:35:00;104.167;100.980
2021-03-17 23:36:00;101.317; 96.590
2021-03-17 23:37:00;101.617; 98.810
2021-03-17 23:38:00;103.083; 99.770
2021-03-17 23:39:00; 98.100;100.310
2021-03-17 23:40:00;100.700; 99.540
2021-03-17 23:41:00;104.433;101.960
2021-03-17 23:42:00;103.067; 97.630
2021-03-17 23:43:00;101.450; 95.750
2021-03-17 23:44:00;101.583; 99.190
2021-03-17 23:45:00;100.233;101.370
2021-03-17 23:46:00; 99.000; 99.920
2021-03-17 23:47:00;102.483; 99.960
2021-03-17 23:48:00;101.683; 99.280
2021-03-17 23:49:00;100.300; 99.800
2021-03-17 23:50:00;104.167; 95.040
2021-03-17 23:51:00;103.600; 97.440
2021-03-17 23:52:00;104.867; 97.010
2021-03-17 23:53:00; 99.900; 99.470
2021-03-17 23:54:00;101.583; 98.600
2021-03-17 23:55:00;100.383; 97.380
2021-03-17 23:56:00;101.033; 96.040
2021-03-17 23:57:00;102.900;101.240
2021-03-17 23:58:00;103.867;100.340
2021-03-17 23:59:00;100.933;   null
2021-03-18 00:00:00;102.717; 97.360
2021-03-18 00:01:00; 98.400;102.080
2021-03-18 00:02:00;100.833; 96.060
2021-03-18 00:03:00;107.517; 99.160
2021-03-18 00:04:00;103.650;   null
2021-03-18 00:05:00;102.950;   null
2021-03-18 00:06:00;101.233;   null
2021-03-18 00:07:00;102.017;   null
2021-03-18 00:08:00;102.100;   null
2021-03-18 00:09:00;100.333;   null
2021-03-18 00:10:00; 99.483;   null
2021-03-18 00:11:00; 98.100;   null
2021-03-18 00:12:00;101.583; 98.870
2021-03-18 00:13:00;101.967; 97.750
2021-03-18 00:14:00;102.883; 97.270
2021-03-18 00:15:00;101.367; 98.720
2021-03-18 00:16:00;101.667; 99.600
2021-03-18 00:17:00;101.917; 99.450
2021-03-18 00:18:00;101.767; 97.630
2021-03-18 00:19:00;103.867;100.220
2021-03-18 00:20:00; 99.967; 97.300
2021-03-18 00:21:00; 98.367; 99.660
2021-03-18 00:22:00;103.433;101.460
2021-03-18 00:23:00;101.100; 99.300
2021-03-18 00:24:00;103.733; 98.310
2021-03-18 00:25:00;101.583; 99.280
2021-03-18 00:26:00;101.317; 97.980
2021-03-18 00:27:00; 99.100;100.120
2021-03-18 00:28:00;100.367; 99.040
2021-03-18 00:29:00;102.500;100.120
2021-03-18 00:30:00;102.300; 98.720
2021-03-18 00:31:00;102.433; 98.920
2021-03-18 00:32:00;106.000;101.040
2021-03-18 00:33:00;104.583;101.040
2021-03-18 00:34:00;104.000; 99.060
2021-03-18 00:35:00;101.900;100.010
2021-03-18 00:36:00;103.617; 98.870
2021-03-18 00:37:00; 99.867; 99.040
2021-03-18 00:38:00;102.483; 99.300
2021-03-18 00:39:00;101.000; 97.280
2021-03-18 00:40:00;100.717; 98.600
2021-03-18 00:41:00;100.383; 96.350
2021-03-18 00:42:00;106.417; 97.360
2021-03-18 00:43:00;100.700; 96.620
2021-03-18 00:44:00; 98.567; 98.060
2021-03-18 00:45:00;101.417; 96.010
2021-03-18 00:46:00;103.917; 97.680
2021-03-18 00:47:00;103.900; 98.920
2021-03-18 00:48:00;101.600; 97.070
2021-03-18 00:49:00;101.817; 99.800
2021-03-18 00:50:00;101.117;100.490
2021-03-18 00:51:00;102.250; 95.440
2021-03-18 00:52:00;102.767; 99.680
2021-03-18 00:53:00;100.650; 95.980
2021-03-18 00:54:00;104.783; 96.970
2021-03-18 00:55:00;100.800; 97.620
2021-03-18 00:56:00;103.150;103.020
2021-03-18 00:57:00;103.850; 96.300
2021-03-18 00:58:00;105.967;101.830
2021-03-18 00:59:00;103.267; 97.360
2021-03-18 01:00:00;103.500;100.510
2021-03-18 01:01:00;101.933; 99.430
2021-03-18 01:02:00; 98.083; 99.710
2021-03-18 01:03:00;101.050;104.580
2021-03-18 01:04:00; 98.833; 98.800
2021-03-18 01:05:00;103.200; 99.100
2021-03-18 01:06:00;102.483; 97.030
2021-03-18 01:07:00;101.550; 99.500
2021-03-18 01:08:00;102.067; 97.970
2021-03-18 01:09:00;103.800;100.300
2021-03-18 01:10:00; 99.733; 96.950
2021-03-18 01:11:00;103.033; 98.470
2021-03-18 01:12:00;105.300; 98.440
2021-03-18 01:13:00;102.450; 97.940
2021-03-18 01:14:00;102.617;102.930
2021-03-18 01:15:00;102.717; 95.060
2021-03-18 01:16:00; 99.300;101.160
2021-03-18 01:17:00;100.650;101.090
2021-03-18 01:18:00;106.700; 97.840
2021-03-18 01:19:00; 99.850; 97.860
2021-03-18 01:20:00;100.350; 96.970
2021-03-18 01:21:00;103.733; 99.980
2021-03-18 01:22:00; 99.000;100.160
2021-03-18 01:23:00;103.083; 98.370
2021-03-18 01:24:00;102.333; 97.380
2021-03-18 01:25:00;101.450; 96.480
2021-03-18 01:26:00; 99.983; 99.980
2021-03-18 01:27:00; 98.883; 99.420
2021-03-18 01:28:00;103.833; 97.300
2021-03-18 01:29:00;103.550; 96.720
2021-03-18 01:30:00;103.000;102.070
2021-03-18 01:31:00;100.850; 99.770
2021-03-18 01:32:00;101.083; 98.480
2021-03-18 01:33:00;104.133; 96.710
2021-03-18 01:34:00;100.117; 94.940
2021-03-18 01:35:00;101.233;100.840
2021-03-18 01:36:00;100.400;100.370
2021-03-18 01:37:00;101.933;101.570
2021-03-18 01:38:00;103.567; 98.590
2021-03-18 01:39:00;103.517; 97.190
2021-03-18 01:40:00;102.933; 96.440
2021-03-18 01:41:00;102.500; 97.120
2021-03-18 01:42:00;106.333;101.720
2021-03-18 01:43:00;100.400; 99.590
2021-03-18 01:44:00;101.317; 97.250
2021-03-18 01:45:00;103.867; 99.830
2021-03-18 01:46:00;100.067; 99.300
2021-03-18 01:47:00;101.467;103.540
2021-03-18 01:48:00;103.917; 98.450
2021-03-18 01:49:00;103.617; 98.650
2021-03-18 01:50:00;100.383; 97.180
2021-03-18 01:51:00;100.350; 96.850
2021-03-18 01:52:00; 99.667;102.600
2021-03-18 01:53:00;103.267; 98.240
2021-03-18 01:54:00;101.100; 99.480
2021-03-18 01:55:00;105.350; 97.800
2021-03-18 01:56:00;100.533; 95.820
2021-03-18 01:57:00;101.217; 97.280
2021-03-18 01:58:00;103.133; 97.560
2021-03-18 01:59:00;104.600; 97.940
2021-03-18 02:00:00;103.183; 96.810
2021-03-18 02:01:00; 99.017; 98.570
2021-03-18 02:02:00;106.317; 97.150
2021-03-18 02:03:00; 98.867; 98.040
2021-03-18 02:04:00;101.183; 97.510
2021-03-18 02:05:00;100.300; 96.160
2021-03-18 02:06:00;103.467; 99.810
2021-03-18 02:07:00;103.550;100.680
2021-03-18 02:08:00;101.250; 99.160
2021-03-18 02:09:00;103.350; 97.040
2021-03-18 02:10:00;103.567; 96.450
2021-03-18 02:11:00;104.267; 96.800
2021-03-18 02:12:00;109.067; 97.510
2021-03-18 02:13:00;102.933; 98.720
2021-03-18 02:14:00;101.750; 97.270
2021-03-18 02:15:00;101.867; 99.740
2021-03-18 02:16:00;104.217; 98.330
2021-03-18 02:17:00; 99.950; 98.770
2021-03-18 02:18:00;103.067; 99.770
2021-03-18 02:19:00;101.900; 99.120
2021-03-18 02:20:00;100.967; 97.340
2021-03-18 02:21:00;   null; 99.470
2021-03-18 02:22:00;   null; 97.890
2021-03-18 02:23:00;102.567; 98.740
2021-03-18 02:24:00; 98.100; 99.000
2021-03-18 02:25:00;101.917; 97.590
2021-03-18 02:26:00;103.450;100.650
2021-03-18 02:27:00; 98.833; 99.030
2021-03-18 02:28:00;102.183; 96.040
2021-03-18 02:29:00;103.633; 98.420
2021-03-18 02:30:00;105.733;101.090
2021-03-18 02:31:00;   null; 96.860
2021-03-18 02:32:00;   null; 96.150
2021-03-18 02:33:00;   null; 99.530
2021-03-18 02:34:00;104.400;100.340
2021-03-18 02:35:00;103.200; 99.210
2021-03-18 02:36:00;102.950; 98.500
2021-03-18 02:37:00;102.633; 96.060
2021-03-18 02:38:00;103.500; 97.390
2021-03-18 02:39:00; 98.617; 98.330
2021-03-18 02:40:00;103.300;102.630
2021-03-18 02:41:00; 99.733; 97.690
2021-03-18 02:42:00;102.483;101.310
2021-03-18 02:43:00;103.600;102.040
2021-03-18 02:44:00;102.317;100.890
2021-03-18 02:45:00;100.233; 99.560
2021-03-18 02:46:00;104.950; 95.330
2021-03-18 02:47:00;103.717;102.150
2021-03-18 02:48:00;100.683; 96.770
2021-03-18 02:49:00; 97.467;101.780
2021-03-18 02:50:00;100.483;100.450
2021-03-18 02:51:00; 99.550; 97.780
2021-03-18 02:52:00; 98.833;100.430
2021-03-18 02:53:00;105.117; 95.800
2021-03-18 02:54:00;103.983; 96.710
2021-03-18 02:55:00;100.900;100.280
2021-03-18 02:56:00;101.117;100.400
2021-03-18 02:57:00;101.033; 99.370
2021-03-18 02:58:00;100.133; 99.280
2021-03-18 02:59:00;103.267; 98.660
2021-03-18 03:00:00; 99.850; 97.220
2021-03-18 03:01:00;100.550; 97.740
2021-03-18 03:02:00;106.367; 98.090
2021-03-18 03:03:00;100.300; 97.590
2021-03-18 03:04:00;102.183; 96.980
2021-03-18 03:05:00;104.583; 98.400
2021-03-18 03:06:00;100.233; 97.220
2021-03-18 03:07:00;102.917; 95.360
2021-03-18 03:08:00;102.033; 99.340
2021-03-18 03:09:00;101.050; 95.800
2021-03-18 03:10:00;103.267;101.060
2021-03-18 03:11:00;105.017; 97.940
2021-03-18 03:12:00;101.350; 96.720
2021-03-18 03:13:00;100.117;101.420
2021-03-18 03:14:00;105.933; 97.120
2021-03-18 03:15:00;105.950;100.870
2021-03-18 03:16:00; 98.600;101.750
2021-03-18 03:17:00; 99.783; 97.710
2021-03-18 03:18:00;100.833; 97.920
2021-03-18 03:19:00;107.167; 99.270
2021-03-18 03:20:00;101.233; 99.370
2021-03-18 03:21:00;101.283; 99.390
2021-03-18 03:22:00;102.683;100.930
2021-03-18 03:23:00;102.200; 96.830
2021-03-18 03:24:00;103.667; 99.300
2021-03-18 03:25:00;101.100; 97.250
2021-03-18 03:26:00;100.833; 98.600
2021-03-18 03:27:00;102.333; 97.650
2021-03-18 03:28:00;101.650; 96.770
2021-03-18 03:29:00;101.733; 98.240
2021-03-18 03:30:00;102.183; 97.870
2021-03-18 03:31:00; 99.533;100.340
2021-03-18 03:32:00;102.250; 98.590
2021-03-18 03:33:00; 99.733;100.370
2021-03-18 03:34:00;103.283; 99.900
2021-03-18 03:35:00;104.533; 97.440
2021-03-18 03:36:00;104.717; 99.870
2021-03-18 03:37:00;103.150; 99.890
2021-03-18 03:38:00;105.133; 99.240
2021-03-18 03:39:00;102.200; 97.890
2021-03-18 03:40:00;105.333;101.480
2021-03-18 03:41:00;100.067; 98.950
2021-03-18 03:42:00;101.767; 99.770
2021-03-18 03:43:00;100.917; 96.560
2021-03-18 03:44:00;100.917; 99.890
2021-03-18 03:45:00;103.217; 98.630
