"TOA5","CR1000","CR1000","E9003","CR1000.Std.30.01","CPU:CountsUnmod60s.CR1","53030","CountsUnmod1S"
"TIMESTAMP","RECORD","Cts_Unmod","Cts_Unmod_PERIOD","Cts_Unmod_Temp","Cts_Unmod_RH"
"TS","RN","","","",""
"","","Smp","Smp","Smp","Smp"
"2021-05-20 08:41:00",1437,18,59,25.6,1.4
"2021-05-20 08:42:00",1438,24,59,25.6,1.4
"2021-05-20 08:43:00",1439,18,59,25.7,1.4
"2021-05-20 08:44:00",1440,23,59,25.7,1.4
"2021-05-20 08:45:00",1441,18,59,25.7,1.3
"2021-05-20 08:46:00",1442,18,59,25.7,1.4
"2021-05-20 08:47:00",1443,16,59,25.7,1.4
"2021-05-20 08:48:00",1444,14,59,25.7,1.4
"2021-05-20 08:49:00",1445,17,59,25.8,1.4
"2021-05-20 08:50:00",1446,16,58,25.8,1.4
"2021-05-20 08:51:00",1447,23,59,25.8,1.4
"2021-05-20 08:52:00",1448,31,59,25.8,1.4
"2021-05-20 08:53:00",1449,21,59,25.8,1.4
"2021-05-20 08:54:00",1450,23,59,25.8,1.4
"2021-05-20 08:55:00",1451,17,59,25.8,1.3
"2021-05-20 08:56:00",1452,17,59,25.9,1.4
"2021-05-20 08:57:00",1453,18,59,25.9,1.4
"2021-05-20 08:58:00",1454,19,59,25.9,1.4
"2021-05-20 08:59:00",1455,20,58,25.9,1.4
"2021-05-20 09:00:00",1456,22,59,25.9,1.4
"2021-05-20 09:01:00",1457,17,59,25.9,1.4
"2021-05-20 09:02:00",1458,18,59,25.9,1.4
"2021-05-20 09:03:00",1459,25,60,25.9,1.4
"2021-05-20 09:04:00",1460,18,60,26,1.3
"2021-05-20 09:05:00",1461,21,60,26,1.4
"2021-05-20 09:06:00",1462,20,60,26,1.4
"2021-05-20 09:07:00",1463,24,60,26,1.4
"2021-05-20 09:08:00",1464,29,60,26,1.4
"2021-05-20 09:09:00",1465,22,59,26,1.4
"2021-05-20 09:10:00",1466,16,60,26,1.4
"2021-05-20 09:11:00",1467,18,60,26,1.4
"2021-05-20 09:12:00",1468,26,60,26,1.4
"2021-05-20 09:13:00",1469,22,60,26,1.3
"2021-05-20 09:14:00",1470,12,60,26,1.4
"2021-05-20 09:15:00",1471,16,60,26,1.3
"2021-05-20 09:16:00",1472,22,60,26.1,1.4
"2021-05-20 09:17:00",1473,15,60,26.1,1.4
"2021-05-20 09:18:00",1474,19,60,26.1,1.3
"2021-05-20 09:19:00",1475,23,60,26.1,1.3
"2021-05-20 09:20:00",1476,18,59,26.1,1.4
"2021-05-20 09:21:00",1477,16,60,26.1,1.4
"2021-05-20 09:22:00",1478,22,60,26.1,1.3
"2021-05-20 09:23:00",1479,13,60,26.1,1.4
"2021-05-20 09:24:00",1480,23,60,26.1,1.4
"2021-05-20 09:25:00",1481,17,60,26.1,1.3
"2021-05-20 09:26:00",1482,20,60,26.1,1.4
"2021-05-20 09:27:00",1483,13,59,26.1,1.3
"2021-05-20 09:28:00",1484,24,60,26.1,1.4
"2021-05-20 09:29:00",1485,18,60,26.1,1.4
"2021-05-20 09:30:00",1486,23,60,26.1,1.4
"2021-05-20 09:31:00",1487,23,60,26.1,1.4
"2021-05-20 09:32:00",1488,22,60,26.1,1.4
"2021-05-20 09:33:00",1489,21,60,26.1,1.3
"2021-05-20 09:34:00",1490,17,60,26.1,1.3
"2021-05-20 09:35:00",1491,23,60,26.1,1.4
"2021-05-20 09:36:00",1492,22,60,26.1,1.3
"2021-05-20 09:37:00",1493,17,59,26.1,1.4
"2021-05-20 09:38:00",1494,21,60,26.1,1.4
"2021-05-20 09:39:00",1495,20,60,26.2,1.4
"2021-05-20 09:40:00",1496,17,59,26.2,1.4
"2021-05-20 09:41:00",1497,21,59,26.1,1.4
"2021-05-20 09:42:00",1498,13,59,26.2,1.4
"2021-05-20 09:43:00",1499,23,59,26.2,1.3
"2021-05-20 09:44:00",1500,19,59,26.2,1.4
"2021-05-20 09:45:00",1501,19,59,26.2,1.3
"2021-05-20 09:46:00",1502,9,59,26.2,1.3
"2021-05-20 09:47:00",1503,12,59,26.2,1.3
"2021-05-20 09:48:00",1504,16,59,26.2,1.3
"2021-05-20 09:49:00",1505,19,59,26.2,1.3
"2021-05-20 09:50:00",1506,27,59,26.2,1.4
"2021-05-20 09:51:00",1507,17,59,26.2,1.4
"2021-05-20 09:52:00",1508,23,59,26.2,1.4
"2021-05-20 09:53:00",1509,25,59,26.2,1.3
"2021-05-20 09:54:00",1510,22,59,26.2,1.4
"2021-05-20 09:55:00",1511,0,1,26.2,1.3
"2021-05-20 09:56:00",1512,21,59,26.2,1.3
"2021-05-20 09:57:00",1513,21,59,26.2,1.4
"2021-05-20 09:58:00",1514,15,59,26.2,1.3
"2021-05-20 09:59:00",1515,27,59,26.2,1.4
"2021-05-20 10:00:00",1516,19,59,26.2,1.4
"2021-05-20 10:01:00",1517,25,59,26.2,1.3
"2021-05-20 10:02:00",1518,23,59,26.2,1.3
"2021-05-20 10:03:00",1519,25,59,26.2,1.3
"2021-05-20 10:04:00",1520,21,59,26.3,1.3
"2021-05-20 10:05:00",1521,14,59,26.3,1.4
"2021-05-20 10:06:00",1522,20,59,26.3,1.3
"2021-05-20 10:07:00",1523,21,59,26.3,1.4
"2021-05-20 10:08:00",1524,20,59,26.3,1.4
"2021-05-20 10:09:00",1525,21,59,26.3,1.4
"2021-05-20 10:10:00",1526,22,59,26.3,1.4
"2021-05-20 10:11:00",1527,16,59,26.3,1.4
"2021-05-20 10:12:00",1528,16,59,26.3,1.3
"2021-05-20 10:13:00",1529,19,59,26.3,1.4
"2021-05-20 10:14:00",1530,13,59,26.3,1.3
"2021-05-20 10:15:00",1531,26,59,26.3,1.3
"2021-05-20 10:16:00",1532,19,59,26.3,1.4
"2021-05-20 10:17:00",1533,11,59,26.3,1.4
"2021-05-20 10:18:00",1534,26,59,26.3,1.4
"2021-05-20 10:19:00",1535,21,59,26.3,1.4
"2021-05-20 10:20:00",1536,19,59,26.3,1.4
"2021-05-20 10:21:00",1537,19,59,26.3,1.4
"2021-05-20 10:22:00",1538,20,59,26.3,1.4
"2021-05-20 10:23:00",1539,16,59,26.3,1.4
"2021-05-20 10:24:00",1540,15,59,26.3,1.4
"2021-05-20 10:25:00",1541,17,59,26.3,1.4
"2021-05-20 10:26:00",1542,18,59,26.3,1.4
"2021-05-20 10:27:00",1543,26,59,26.3,1.4
"2021-05-20 10:28:00",1544,24,59,26.3,1.4
"2021-05-20 10:29:00",1545,14,59,26.3,1.4
"2021-05-20 10:30:00",1546,20,59,26.3,1.4
"2021-05-20 10:31:00",1547,23,59,26.3,1.4
"2021-05-20 10:32:00",1548,17,59,26.4,1.4
"2021-05-20 10:33:00",1549,0,1,26.4,1.3
"2021-05-20 10:34:00",1550,18,59,26.3,1.4
"2021-05-20 10:35:00",1551,17,59,26.3,1.4
"2021-05-20 10:36:00",1552,24,59,26.3,1.4
"2021-05-20 10:37:00",1553,19,59,26.3,1.3
"2021-05-20 10:38:00",1554,19,59,26.3,1.4
"2021-05-20 10:39:00",1555,20,59,26.3,1.3
"2021-05-20 10:40:00",1556,22,59,26.3,1.4
"2021-05-20 10:41:00",1557,20,59,26.3,1.4
"2021-05-20 10:42:00",1558,20,59,26.3,1.4
"2021-05-20 10:43:00",1559,25,59,26.3,1.4
"2021-05-20 10:44:00",1560,26,59,26.3,1.4
"2021-05-20 10:45:00",1561,24,59,26.4,1.4
"2021-05-20 10:46:00",1562,22,59,26.3,1.3
"2021-05-20 10:47:00",1563,17,59,26.4,1.4
"2021-05-20 10:48:00",1564,28,59,26.3,1.4
"2021-05-20 10:49:00",1565,19,59,26.3,1.4
"2021-05-20 10:50:00",1566,13,59,26.3,1.4
"2021-05-20 10:51:00",1567,19,59,26.3,1.4
"2021-05-20 10:52:00",1568,20,59,26.3,1.4
"2021-05-20 10:53:00",1569,25,59,26.3,1.4
"2021-05-20 10:54:00",1570,32,59,26.3,1.4
"2021-05-20 10:55:00",1571,25,59,26.3,1.3
"2021-05-20 10:56:00",1572,21,59,26.3,1.4
"2021-05-20 10:57:00",1573,19,59,26.3,1.4
"2021-05-20 10:58:00",1574,17,59,26.3,1.3
"2021-05-20 10:59:00",1575,23,59,26.3,1.4
"2021-05-20 11:00:00",1576,15,59,26.3,1.4
"2021-05-20 11:01:00",1577,20,59,26.3,1.4
"2021-05-20 11:02:00",1578,19,59,26.3,1.4
"2021-05-20 11:03:00",1579,22,59,26.3,1.4
"2021-05-20 11:04:00",1580,25,59,26.3,1.4
"2021-05-20 11:05:00",1581,21,59,26.3,1.4
"2021-05-20 11:06:00",1582,16,59,26.3,1.4
"2021-05-20 11:07:00",1583,24,59,26.3,1.4
"2021-05-20 11:08:00",1584,20,59,26.3,1.4
"2021-05-20 11:09:00",1585,19,59,26.3,1.4
"2021-05-20 11:10:00",1586,28,59,26.3,1.4
"2021-05-20 11:11:00",1587,26,59,26.3,1.4
"2021-05-20 11:12:00",1588,15,59,26.3,1.4
"2021-05-20 11:13:00",1589,29,59,26.3,1.4
"2021-05-20 11:14:00",1590,16,59,26.3,1.4
"2021-05-20 11:15:00",1591,16,59,26.3,1.4
"2021-05-20 11:16:00",1592,21,59,26.4,1.4
"2021-05-20 11:17:00",1593,24,59,26.3,1.4
"2021-05-20 11:18:00",1594,20,59,26.3,1.4
"2021-05-20 11:19:00",1595,21,59,26.3,1.4
"2021-05-20 11:20:00",1596,19,59,26.3,1.3
"2021-05-20 11:21:00",1597,22,59,26.3,1.4
"2021-05-20 11:22:00",1598,22,59,26.3,1.4
"2021-05-20 11:23:00",1599,21,59,26.3,1.4
"2021-05-20 11:24:00",1600,23,59,26.4,1.4
"2021-05-20 11:25:00",1601,11,59,26.4,1.4
"2021-05-20 11:26:00",1602,20,59,26.4,1.4
"2021-05-20 11:27:00",1603,23,59,26.4,1.4
"2021-05-20 11:28:00",1604,28,59,26.4,1.4
"2021-05-20 11:29:00",1605,16,59,26.4,1.4
"2021-05-20 11:30:00",1606,20,59,26.4,1.4
"2021-05-20 11:31:00",1607,18,59,26.4,1.4
"2021-05-20 11:32:00",1608,22,59,26.4,1.4
"2021-05-20 11:33:00",1609,21,59,26.4,1.4
"2021-05-20 11:34:00",1610,27,59,26.4,1.4
"2021-05-20 11:35:00",1611,22,59,26.4,1.4
"2021-05-20 11:36:00",1612,14,59,26.4,1.4
"2021-05-20 11:37:00",1613,24,59,26.4,1.4
"2021-05-20 11:38:00",1614,18,59,26.4,1.4
"2021-05-20 11:39:00",1615,21,59,26.4,1.4
"2021-05-20 11:40:00",1616,20,59,26.4,1.4
"2021-05-20 11:41:00",1617,20,59,26.4,1.4
"2021-05-20 11:42:00",1618,26,59,26.4,1.4
"2021-05-20 11:43:00",1619,14,59,26.4,1.4
"2021-05-20 11:44:00",1620,23,59,26.4,1.4
"2021-05-20 11:45:00",1621,18,59,26.4,1.4
"2021-05-20 11:46:00",1622,25,59,26.4,1.4
"2021-05-20 11:47:00",1623,13,59,26.4,1.4
"2021-05-20 11:48:00",1624,25,59,26.4,1.4
"2021-05-20 11:49:00",1625,16,59,26.4,1.4
"2021-05-20 11:50:00",1626,25,59,26.4,1.4
"2021-05-20 11:51:00",1627,18,59,26.4,1.4
"2021-05-20 11:52:00",1628,15,59,26.4,1.4
"2021-05-20 11:53:00",1629,30,59,26.4,1.4
"2021-05-20 11:54:00",1630,23,59,26.5,1.4
"2021-05-20 11:55:00",1631,24,59,26.5,1.4
"2021-05-20 11:56:00",1632,18,59,26.5,1.4
"2021-05-20 11:57:00",1633,26,59,26.5,1.4
"2021-05-20 11:58:00",1634,14,59,26.5,1.4
"2021-05-20 11:59:00",1635,25,59,26.5,1.4
"2021-05-20 12:00:00",1636,25,59,26.5,1.4
"2021-05-20 12:01:00",1637,12,59,26.4,1.4
"2021-05-20 12:02:00",1638,20,59,26.5,1.4
"2021-05-20 12:03:00",1639,20,59,26.5,1.4
"2021-05-20 12:04:00",1640,19,59,26.5,1.4
"2021-05-20 12:05:00",1641,23,59,26.5,1.4
"2021-05-20 12:06:00",1642,22,59,26.5,1.4
"2021-05-20 12:07:00",1643,0,1,26.5,1.4
"2021-05-20 12:08:00",1644,17,59,26.5,1.3
"2021-05-20 12:09:00",1645,25,59,26.5,1.4
"2021-05-20 12:10:00",1646,25,59,26.5,1.4
"2021-05-20 12:11:00",1647,26,59,26.5,1.4
"2021-05-20 12:12:00",1648,16,59,26.5,1.4
"2021-05-20 12:13:00",1649,13,59,26.5,1.4
"2021-05-20 12:14:00",1650,15,59,26.5,1.4
"2021-05-20 12:15:00",1651,19,59,26.5,1.4
"2021-05-20 12:16:00",1652,23,59,26.5,1.4
"2021-05-20 12:17:00",1653,22,59,26.5,1.4
"2021-05-20 12:18:00",1654,29,59,26.5,1.4
"2021-05-20 12:19:00",1655,20,59,26.5,1.4
"2021-05-20 12:20:00",1656,18,59,26.5,1.4
"2021-05-20 12:21:00",1657,19,59,26.5,1.4
"2021-05-20 12:22:00",1658,21,59,26.5,1.4
"2021-05-20 12:23:00",1659,17,59,26.5,1.4
"2021-05-20 12:24:00",1660,27,59,26.5,1.4
"2021-05-20 12:25:00",1661,25,59,26.5,1.4
"2021-05-20 12:26:00",1662,23,59,26.5,1.4
"2021-05-20 12:27:00",1663,20,59,26.5,1.4
"2021-05-20 12:28:00",1664,16,59,26.5,1.4
"2021-05-20 12:29:00",1665,18,59,26.5,1.4
"2021-05-20 12:30:00",1666,19,59,26.5,1.4
"2021-05-20 12:31:00",1667,21,59,26.5,1.4
"2021-05-20 12:32:00",1668,27,59,26.5,1.4
"2021-05-20 12:33:00",1669,27,59,26.5,1.4
"2021-05-20 12:34:00",1670,19,59,26.5,1.4
"2021-05-20 12:35:00",1671,22,59,26.5,1.4
"2021-05-20 12:36:00",1672,21,59,26.5,1.4
"2021-05-20 12:37:00",1673,26,59,26.5,1.4
"2021-05-20 12:38:00",1674,0,0,26.5,1.4
"2021-05-20 12:39:00",1675,17,59,26.5,1.4
"2021-05-20 12:40:00",1676,20,59,26.5,1.4
"2021-05-20 12:41:00",1677,26,59,26.5,1.4
"2021-05-20 12:42:00",1678,18,59,26.5,1.4
"2021-05-20 12:43:00",1679,17,59,26.5,1.4
"2021-05-20 12:44:00",1680,15,59,26.5,1.4
"2021-05-20 12:45:00",1681,40,59,26.5,1.4
"2021-05-20 12:46:00",1682,19,59,26.5,1.4
"2021-05-20 12:47:00",1683,33,59,26.5,1.4
"2021-05-20 12:48:00",1684,22,59,26.5,1.4
"2021-05-20 12:49:00",1685,14,59,26.5,1.4
"2021-05-20 12:50:00",1686,17,59,26.5,1.4
"2021-05-20 12:51:00",1687,24,59,26.6,1.4
"2021-05-20 12:52:00",1688,16,59,26.5,1.4
"2021-05-20 12:53:00",1689,23,59,26.6,1.4
"2021-05-20 12:54:00",1690,25,59,26.5,1.4
"2021-05-20 12:55:00",1691,29,59,26.6,1.4
"2021-05-20 12:56:00",1692,19,59,26.6,1.4
"2021-05-20 12:57:00",1693,24,59,26.6,1.4
"2021-05-20 12:58:00",1694,25,59,26.6,1.4
"2021-05-20 12:59:00",1695,15,59,26.6,1.4
"2021-05-20 13:00:00",1696,11,59,26.6,1.4
"2021-05-20 13:01:00",1697,25,59,26.6,1.4
"2021-05-20 13:02:00",1698,15,59,26.6,1.4
"2021-05-20 13:03:00",1699,19,59,26.6,1.4
"2021-05-20 13:04:00",1700,16,59,26.6,1.4
"2021-05-20 13:05:00",1701,17,59,26.6,1.4
"2021-05-20 13:06:00",1702,23,59,26.6,1.4
"2021-05-20 13:07:00",1703,23,59,26.6,1.4
"2021-05-20 13:08:00",1704,20,59,26.6,1.4
"2021-05-20 13:09:00",1705,26,59,26.6,1.4
"2021-05-20 13:10:00",1706,27,59,26.6,1.4
"2021-05-20 13:11:00",1707,19,59,26.6,1.4
"2021-05-20 13:12:00",1708,29,59,26.6,1.4
"2021-05-20 13:13:00",1709,26,59,26.6,1.4
"2021-05-20 13:14:00",1710,18,59,26.6,1.4
"2021-05-20 13:15:00",1711,23,59,26.6,1.4
"2021-05-20 13:16:00",1712,0,0,26.6,1.4
"2021-05-20 13:17:00",1713,24,59,26.6,1.4
"2021-05-20 13:18:00",1714,10,59,26.6,1.4
"2021-05-20 13:19:00",1715,27,59,26.6,1.4
"2021-05-20 13:20:00",1716,26,59,26.6,1.4
"2021-05-20 13:21:00",1717,19,59,26.6,1.4
"2021-05-20 13:22:00",1718,19,59,26.6,1.4
"2021-05-20 13:23:00",1719,17,59,26.6,1.4
"2021-05-20 13:24:00",1720,32,59,26.6,1.4
"2021-05-20 13:25:00",1721,20,59,26.6,1.4
"2021-05-20 13:26:00",1722,25,60,26.6,1.4
"2021-05-20 13:27:00",1723,20,60,26.6,1.4
"2021-05-20 13:28:00",1724,19,60,26.6,1.4
"2021-05-20 13:29:00",1725,20,60,26.6,1.4
"2021-05-20 13:30:00",1726,22,60,26.6,1.4
"2021-05-20 13:31:00",1727,20,60,26.6,1.4
"2021-05-20 13:32:00",1728,27,60,26.7,1.4
"2021-05-20 13:33:00",1729,19,60,26.7,1.4
"2021-05-20 13:34:00",1730,18,60,26.6,1.4
"2021-05-20 13:35:00",1731,17,60,26.6,1.4
"2021-05-20 13:36:00",1732,14,60,26.6,1.4
"2021-05-20 13:37:00",1733,23,60,26.6,1.4
"2021-05-20 13:38:00",1734,26,60,26.6,1.4
"2021-05-20 13:39:00",1735,18,60,26.6,1.4
"2021-05-20 13:40:00",1736,23,60,26.6,1.4
"2021-05-20 13:41:00",1737,28,60,26.6,1.4
"2021-05-20 13:42:00",1738,25,60,26.6,1.4
"2021-05-20 13:43:00",1739,33,60,26.6,1.4
"2021-05-20 13:44:00",1740,24,60,26.6,1.4
"2021-05-20 13:45:00",1741,25,60,26.6,1.4
"2021-05-20 13:46:00",1742,18,60,26.6,1.4
"2021-05-20 13:47:00",1743,14,60,26.6,1.4
"2021-05-20 13:48:00",1744,19,60,26.6,1.4
"2021-05-20 13:49:00",1745,26,60,26.6,1.4
"2021-05-20 13:50:00",1746,28,59,26.6,1.4
"2021-05-20 13:51:00",1747,21,60,26.6,1.4
"2021-05-20 13:52:00",1748,18,60,26.6,1.4
"2021-05-20 13:53:00",1749,29,60,26.6,1.4
"2021-05-20 13:54:00",1750,23,59,26.6,1.4
"2021-05-20 13:55:00",1751,21,60,26.6,1.4
"2021-05-20 13:56:00",1752,22,60,26.6,1.4
"2021-05-20 13:57:00",1753,28,60,26.6,1.4
"2021-05-20 13:58:00",1754,22,60,26.6,1.4
"2021-05-20 13:59:00",1755,27,59,26.6,1.4
"2021-05-20 14:00:00",1756,28,60,26.6,1.4
"2021-05-20 14:01:00",1757,21,60,26.6,1.4
"2021-05-20 14:02:00",1758,23,59,26.6,1.4
"2021-05-20 14:03:00",1759,22,60,26.6,1.4
"2021-05-20 14:04:00",1760,27,60,26.6,1.4
"2021-05-20 14:05:00",1761,14,59,26.6,1.4
"2021-05-20 14:06:00",1762,21,59,26.6,1.4
"2021-05-20 14:07:00",1763,12,59,26.6,1.4
"2021-05-20 14:08:00",1764,18,59,26.6,1.4
"2021-05-20 14:09:00",1765,23,59,26.6,1.4
"2021-05-20 14:10:00",1766,24,59,26.6,1.4
"2021-05-20 14:11:00",1767,23,59,26.6,1.4
"2021-05-20 14:12:00",1768,22,59,26.6,1.4
"2021-05-20 14:13:00",1769,21,59,26.6,1.4
"2021-05-20 14:14:00",1770,27,59,26.6,1.4
"2021-05-20 14:15:00",1771,18,59,26.6,1.4
"2021-05-20 14:16:00",1772,19,59,26.6,1.4
"2021-05-20 14:17:00",1773,26,59,26.6,1.4
"2021-05-20 14:18:00",1774,0,1,26.6,1.4
"2021-05-20 14:19:00",1775,16,59,26.5,1.4
"2021-05-20 14:20:00",1776,22,59,26.6,1.4
"2021-05-20 14:21:00",1777,23,59,26.5,1.4
"2021-05-20 14:22:00",1778,27,59,26.6,1.4
"2021-05-20 14:23:00",1779,24,59,26.5,1.4
"2021-05-20 14:24:00",1780,23,59,26.5,1.4
"2021-05-20 14:25:00",1781,24,59,26.5,1.4
"2021-05-20 14:26:00",1782,12,59,26.5,1.4
"2021-05-20 14:27:00",1783,23,59,26.5,1.4
"2021-05-20 14:28:00",1784,23,59,26.5,1.4
"2021-05-20 14:29:00",1785,26,59,26.5,1.4
"2021-05-20 14:30:00",1786,26,59,26.5,1.4
"2021-05-20 14:31:00",1787,16,59,26.5,1.4
"2021-05-20 14:32:00",1788,21,59,26.5,1.4
"2021-05-20 14:33:00",1789,22,59,26.5,1.4
"2021-05-20 14:34:00",1790,19,59,26.5,1.4
"2021-05-20 14:35:00",1791,16,59,26.5,1.4
"2021-05-20 14:36:00",1792,24,59,26.5,1.4
"2021-05-20 14:37:00",1793,14,59,26.5,1.4
"2021-05-20 14:38:00",1794,19,59,26.5,1.4
"2021-05-20 14:39:00",1795,15,59,26.5,1.4
"2021-05-20 14:40:00",1796,19,59,26.4,1.4
"2021-05-20 14:41:00",1797,23,59,26.4,1.4
"2021-05-20 14:42:00",1798,23,59,26.4,1.4
"2021-05-20 14:43:00",1799,19,59,26.4,1.4
"2021-05-20 14:44:00",1800,23,59,26.4,1.4
"2021-05-20 14:45:00",1801,0,1,26.4,1.4
"2021-05-20 14:46:00",1802,22,59,26.4,1.4
"2021-05-20 14:47:00",1803,21,59,26.4,1.4
"2021-05-20 14:48:00",1804,18,59,26.4,1.4
"2021-05-20 14:49:00",1805,26,59,26.4,1.4
"2021-05-20 14:50:00",1806,20,59,26.4,1.4
"2021-05-20 14:51:00",1807,20,59,26.4,1.4
"2021-05-20 14:52:00",1808,15,59,26.4,1.4
"2021-05-20 14:53:00",1809,16,59,26.4,1.4
"2021-05-20 14:54:00",1810,18,59,26.3,1.4
"2021-05-20 14:55:00",1811,18,59,26.3,1.4
"2021-05-20 14:56:00",1812,25,59,26.4,1.4
"2021-05-20 14:57:00",1813,24,59,26.3,1.4
"2021-05-20 14:58:00",1814,20,59,26.3,1.4
"2021-05-20 14:59:00",1815,26,59,26.3,1.4
"2021-05-20 15:00:00",1816,20,59,26.3,1.4
"2021-05-20 15:01:00",1817,19,59,26.3,1.4
"2021-05-20 15:02:00",1818,19,59,26.3,1.4
"2021-05-20 15:03:00",1819,29,59,26.3,1.4
"2021-05-20 15:04:00",1820,18,59,26.3,1.4
"2021-05-20 15:05:00",1821,21,59,26.3,1.4
"2021-05-20 15:06:00",1822,24,59,26.3,1.4
"2021-05-20 15:07:00",1823,24,59,26.3,1.4
"2021-05-20 15:08:00",1824,30,59,26.3,1.4
"2021-05-20 15:09:00",1825,16,59,26.3,1.4
"2021-05-20 15:10:00",1826,24,59,26.3,1.4
"2021-05-20 15:11:00",1827,24,59,26.3,1.4
"2021-05-20 15:12:00",1828,24,59,26.3,1.4
"2021-05-20 15:13:00",1829,25,59,26.3,1.4
"2021-05-20 15:14:00",1830,26,59,26.3,1.4
"2021-05-20 15:15:00",1831,18,59,26.2,1.4
"2021-05-20 15:16:00",1832,25,59,26.2,1.4
"2021-05-20 15:17:00",1833,23,59,26.2,1.4
"2021-05-20 15:18:00",1834,26,59,26.2,1.4
"2021-05-20 15:19:00",1835,18,59,26.2,1.4
"2021-05-20 15:20:00",1836,26,59,26.2,1.4
"2021-05-20 15:21:00",1837,21,59,26.2,1.4
"2021-05-20 15:22:00",1838,22,59,26.2,1.4
"2021-05-20 15:23:00",1839,20,59,26.2,1.4
"2021-05-20 15:24:00",1840,20,59,26.2,1.4
"2021-05-20 15:25:00",1841,15,59,26.2,1.4
"2021-05-20 15:26:00",1842,22,59,26.2,1.4
"2021-05-20 15:27:00",1843,26,59,26.2,1.4
"2021-05-20 15:28:00",1844,15,59,26.2,1.4
"2021-05-20 15:29:00",1845,20,59,26.2,1.4
"2021-05-20 15:30:00",1846,31,59,26.2,1.4
"2021-05-20 15:31:00",1847,24,59,26.2,1.4
"2021-05-20 15:32:00",1848,23,59,26.2,1.4
"2021-05-20 15:33:00",1849,23,59,26.2,1.4
"2021-05-20 15:34:00",1850,22,59,26.2,1.4
"2021-05-20 15:35:00",1851,20,59,26.2,1.4
"2021-05-20 15:36:00",1852,34,59,26.2,1.4
"2021-05-20 15:37:00",1853,28,59,26.2,1.4
"2021-05-20 15:38:00",1854,20,59,26.2,1.4
"2021-05-20 15:39:00",1855,11,59,26.2,1.4
"2021-05-20 15:40:00",1856,24,59,26.2,1.4
"2021-05-20 15:41:00",1857,25,59,26.2,1.4
"2021-05-20 15:42:00",1858,21,59,26.2,1.4
"2021-05-20 15:43:00",1859,17,59,26.2,1.4
"2021-05-20 15:44:00",1860,24,59,26.2,1.4
"2021-05-20 15:45:00",1861,33,59,26.2,1.4
"2021-05-20 15:46:00",1862,33,59,26.2,1.4
"2021-05-20 15:47:00",1863,19,59,26.2,1.4
"2021-05-20 15:48:00",1864,30,59,26.2,1.4
"2021-05-20 15:49:00",1865,19,59,26.2,1.4
"2021-05-20 15:50:00",1866,22,59,26.2,1.4
"2021-05-20 15:51:00",1867,24,59,26.1,1.4
"2021-05-20 15:52:00",1868,19,59,26.2,1.4
"2021-05-20 15:53:00",1869,18,59,26.2,1.4
"2021-05-20 15:54:00",1870,18,59,26.1,1.4
"2021-05-20 15:55:00",1871,1,1,26.2,1.4
"2021-05-20 15:56:00",1872,30,59,26.2,1.4
"2021-05-20 15:57:00",1873,23,59,26.2,1.4
"2021-05-20 15:58:00",1874,21,59,26.2,1.4
"2021-05-20 15:59:00",1875,24,59,26.2,1.4
"2021-05-20 16:00:00",1876,13,59,26.1,1.4
"2021-05-20 16:01:00",1877,16,59,26.2,1.4
"2021-05-20 16:02:00",1878,25,59,26.2,1.4
"2021-05-20 16:03:00",1879,23,59,26.2,1.4
"2021-05-20 16:04:00",1880,21,59,26.2,1.4
"2021-05-20 16:05:00",1881,28,59,26.2,1.4
"2021-05-20 16:06:00",1882,20,59,26.2,1.4
"2021-05-20 16:07:00",1883,21,59,26.2,1.4
"2021-05-20 16:08:00",1884,16,59,26.2,1.4
"2021-05-20 16:09:00",1885,16,59,26.2,1.4
"2021-05-20 16:10:00",1886,24,59,26.2,1.4
"2021-05-20 16:11:00",1887,24,59,26.2,1.4
"2021-05-20 16:12:00",1888,23,59,26.2,1.4
"2021-05-20 16:13:00",1889,15,59,26.2,1.4
"2021-05-20 16:14:00",1890,24,59,26.2,1.4
"2021-05-20 16:15:00",1891,21,59,26.2,1.4
"2021-05-20 16:16:00",1892,24,59,26.2,1.4
"2021-05-20 16:17:00",1893,16,59,26.2,1.4
"2021-05-20 16:18:00",1894,24,59,26.2,1.4
"2021-05-20 16:19:00",1895,1,1,26.2,1.4
"2021-05-20 16:20:00",1896,19,59,26.2,1.4
"2021-05-20 16:21:00",1897,17,59,26.2,1.4
"2021-05-20 16:22:00",1898,17,59,26.3,1.4
"2021-05-20 16:23:00",1899,28,59,26.3,1.4
"2021-05-20 16:24:00",1900,20,59,26.3,1.4
"2021-05-20 16:25:00",1901,28,59,26.3,1.4
"2021-05-20 16:26:00",1902,20,59,26.3,1.4
"2021-05-20 16:27:00",1903,21,59,26.3,1.4
"2021-05-20 16:28:00",1904,26,59,26.3,1.4
"2021-05-20 16:29:00",1905,26,59,26.3,1.4
"2021-05-20 16:30:00",1906,23,59,26.3,1.4
"2021-05-20 16:31:00",1907,26,59,26.3,1.4
"2021-05-20 16:32:00",1908,25,59,26.3,1.4
"2021-05-20 16:33:00",1909,25,59,26.3,1.4
"2021-05-20 16:34:00",1910,23,59,26.3,1.4
"2021-05-20 16:35:00",1911,27,59,26.3,1.4
"2021-05-20 16:36:00",1912,28,59,26.3,1.4
"2021-05-20 16:37:00",1913,31,59,26.3,1.4
"2021-05-20 16:38:00",1914,22,59,26.3,1.4
